Name,x,y,z,mean_kh,logsdkh,kvmul,porosity,sd_kvmul,sd_porosity,major,transverse,avert,bearing,dip,rake,type_index,type,layer,ahmax_e,ahmax_n,hmax_e,hmax_n
300_9,1687245.922,5401585.3,17.00000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,5,2954.423259,520.944533,0.984807753,0.173648178
300_14,1687245.922,5401585.3,26.00000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,6,2954.423259,520.944533,0.984807753,0.173648178
300_35,1687245.922,5401585.3,36.00000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,7,2954.423259,520.944533,0.984807753,0.173648178
300_53,1687245.922,5401585.3,51.00000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,8,2954.423259,520.944533,0.984807753,0.173648178
300_71,1687245.922,5401585.3,71.00000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,9,2954.423259,520.944533,0.984807753,0.173648178
300_91,1687245.922,5401585.3,91.00000018,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,10,2954.423259,520.944533,0.984807753,0.173648178
300_109,1687245.922,5401585.3,117.5000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,11,2954.423259,520.944533,0.984807753,0.173648178
300_125,1687245.922,5401585.3,150.5000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,12,2954.423259,520.944533,0.984807753,0.173648178
300_143,1687245.922,5401585.3,183.5000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,80,0,0,300,buried_canyons,13,2954.423259,520.944533,0.984807753,0.173648178
300_3,1687719.141,5399910.778,10.00000002,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,4,2598.076211,1500,0.866025404,0.5
300_11,1687719.141,5399910.778,17.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,5,2598.076211,1500,0.866025404,0.5
300_19,1687719.141,5399910.778,26.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,6,2598.076211,1500,0.866025404,0.5
300_37,1687719.141,5399910.778,36.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,7,2598.076211,1500,0.866025404,0.5
300_55,1687719.141,5399910.778,51.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,8,2598.076211,1500,0.866025404,0.5
300_73,1687719.141,5399910.778,71.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,9,2598.076211,1500,0.866025404,0.5
300_89,1687719.141,5399910.778,91.00000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,10,2598.076211,1500,0.866025404,0.5
300_108,1687719.141,5399910.778,117.5000003,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,11,2598.076211,1500,0.866025404,0.5
300_127,1687719.141,5399910.778,150.5000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,12,2598.076211,1500,0.866025404,0.5
300_145,1687719.141,5399910.778,183.5000005,10,1,0.9,0.001,0.3,0.5,3000,900,3,60,0,0,300,buried_canyons,13,2598.076211,1500,0.866025404,0.5
300_27,1687761.305,5405362.573,36,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,7,2988.584094,261.4672282,0.996194698,0.087155743
300_45,1687761.305,5405362.573,51,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,8,2988.584094,261.4672282,0.996194698,0.087155743
300_64,1687761.305,5405362.573,71,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,9,2988.584094,261.4672282,0.996194698,0.087155743
300_83,1687761.305,5405362.573,91,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,10,2988.584094,261.4672282,0.996194698,0.087155743
300_100,1687761.305,5405362.573,117.5,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,11,2988.584094,261.4672282,0.996194698,0.087155743
300_118,1687761.305,5405362.573,150.4999999,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,12,2988.584094,261.4672282,0.996194698,0.087155743
300_137,1687761.305,5405362.573,183.4999999,10,1,0.9,0.001,0.3,0.5,3000,900,3,85,0,0,300,buried_canyons,13,2988.584094,261.4672282,0.996194698,0.087155743
191_0,1661039.791,5404574.997,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,73,0,0,191,gravel,1,2868.914268,877.1151142,0.956304756,0.292371705
191_7,1661039.791,5404574.997,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,73,0,0,191,gravel,2,2868.914268,877.1151142,0.956304756,0.292371705
191_14,1661039.791,5404574.997,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,73,0,0,191,gravel,3,2868.914268,877.1151142,0.956304756,0.292371705
191_21,1661039.791,5404574.997,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,73,0,0,191,gravel,4,2868.914268,877.1151142,0.956304756,0.292371705
191_1,1663026.874,5405873.428,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,191,gravel,1,2923.110194,674.853163,0.974370065,0.224951054
191_8,1663026.874,5405873.428,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,191,gravel,2,2923.110194,674.853163,0.974370065,0.224951054
191_15,1663026.874,5405873.428,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,191,gravel,3,2923.110194,674.853163,0.974370065,0.224951054
191_22,1663026.874,5405873.428,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,191,gravel,4,2923.110194,674.853163,0.974370065,0.224951054
291_0,1664387.066,5405098.118,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,97,0,0,291,south_floodplain,1,2977.638455,-365.6080302,0.992546152,-0.121869343
291_6,1664387.066,5405098.118,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,97,0,0,291,south_floodplain,2,2977.638455,-365.6080302,0.992546152,-0.121869343
291_13,1664387.066,5405098.118,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,97,0,0,291,south_floodplain,3,2977.638455,-365.6080302,0.992546152,-0.121869343
291_18,1664387.066,5405098.118,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,97,0,0,291,south_floodplain,4,2977.638455,-365.6080302,0.992546152,-0.121869343
191_2,1667111.034,5406773.343,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,112,0,0,191,gravel,1,2781.551564,-1123.81978,0.927183855,-0.374606593
191_9,1667111.034,5406773.343,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,112,0,0,191,gravel,2,2781.551564,-1123.81978,0.927183855,-0.374606593
191_16,1667111.034,5406773.343,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,112,0,0,191,gravel,3,2781.551564,-1123.81978,0.927183855,-0.374606593
191_23,1667111.034,5406773.343,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,112,0,0,191,gravel,4,2781.551564,-1123.81978,0.927183855,-0.374606593
196_0,1667776.813,5404279.083,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,10,0,0,196,speargrass,1,156.2833599,886.3269777,0.173648178,0.984807753
196_3,1667776.813,5404279.083,2,100,1,0.7,0.001,0.1,0.5,900,900,3,10,0,0,196,speargrass,2,156.2833599,886.3269777,0.173648178,0.984807753
196_6,1667776.813,5404279.083,5,100,1,0.7,0.001,0.1,0.5,900,900,3,10,0,0,196,speargrass,3,156.2833599,886.3269777,0.173648178,0.984807753
196_9,1667776.813,5404279.083,10,100,1,0.7,0.001,0.1,0.5,900,900,3,10,0,0,196,speargrass,4,156.2833599,886.3269777,0.173648178,0.984807753
196_13,1667776.813,5404279.083,17,100,1,0.7,0.001,0.1,0.5,900,900,3,20,0,0,196,speargrass,5,307.818129,845.7233587,0.342020143,0.939692621
196_18,1667776.813,5404279.083,26,100,1,0.7,0.001,0.1,0.5,900,900,3,20,0,0,196,speargrass,6,307.818129,845.7233587,0.342020143,0.939692621
196_23,1667776.813,5404279.083,36,100,1,0.7,0.001,0.1,0.5,900,900,3,20,0,0,196,speargrass,7,307.818129,845.7233587,0.342020143,0.939692621
191_3,1667787.545,5408267.365,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,98,0,0,191,gravel,1,2970.804206,-417.5193029,0.990268069,-0.139173101
191_10,1667787.545,5408267.365,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,98,0,0,191,gravel,2,2970.804206,-417.5193029,0.990268069,-0.139173101
191_17,1667787.545,5408267.365,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,98,0,0,191,gravel,3,2970.804206,-417.5193029,0.990268069,-0.139173101
291_1,1667988.485,5405780.185,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,99,0,0,291,south_floodplain,1,2963.065022,-469.3033951,0.987688341,-0.156434465
291_7,1667988.485,5405780.185,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,99,0,0,291,south_floodplain,2,2963.065022,-469.3033951,0.987688341,-0.156434465
291_14,1667988.485,5405780.185,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,99,0,0,291,south_floodplain,3,2963.065022,-469.3033951,0.987688341,-0.156434465
291_19,1667988.485,5405780.185,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,99,0,0,291,south_floodplain,4,2963.065022,-469.3033951,0.987688341,-0.156434465
202_0,1669569.824,5407024.043,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,100,0,0,202,central_gravel,1,2954.423259,-520.944533,0.984807753,-0.173648178
202_3,1669569.824,5407024.043,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,100,0,0,202,central_gravel,2,2954.423259,-520.944533,0.984807753,-0.173648178
202_6,1669569.824,5407024.043,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,100,0,0,202,central_gravel,3,2954.423259,-520.944533,0.984807753,-0.173648178
202_9,1669569.824,5407024.043,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,100,0,0,202,central_gravel,4,2954.423259,-520.944533,0.984807753,-0.173648178
291_2,1670548.701,5405066.776,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,60,0,0,291,south_floodplain,1,2598.076211,1500,0.866025404,0.5
291_8,1670548.701,5405066.776,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,60,0,0,291,south_floodplain,2,2598.076211,1500,0.866025404,0.5
291_15,1670548.701,5405066.776,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,60,0,0,291,south_floodplain,3,2598.076211,1500,0.866025404,0.5
291_20,1670548.701,5405066.776,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,60,0,0,291,south_floodplain,4,2598.076211,1500,0.866025404,0.5
191_4,1671014.038,5408645.178,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,70,0,0,191,gravel,1,2819.077862,1026.06043,0.939692621,0.342020143
191_11,1671014.038,5408645.178,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,70,0,0,191,gravel,2,2819.077862,1026.06043,0.939692621,0.342020143
191_18,1671014.038,5408645.178,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,70,0,0,191,gravel,3,2819.077862,1026.06043,0.939692621,0.342020143
191_24,1671014.038,5408645.178,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,70,0,0,191,gravel,4,2819.077862,1026.06043,0.939692621,0.342020143
202_1,1672764.119,5407089.095,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,202,central_gravel,1,2923.110194,674.853163,0.974370065,0.224951054
202_4,1672764.119,5407089.095,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,202,central_gravel,2,2923.110194,674.853163,0.974370065,0.224951054
202_7,1672764.119,5407089.095,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,77,0,0,202,central_gravel,3,2923.110194,674.853163,0.974370065,0.224951054
191_5,1673228.312,5410198.837,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,32,0,0,191,gravel,1,1589.757793,2544.144288,0.529919264,0.848048096
191_12,1673228.312,5410198.837,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,32,0,0,191,gravel,2,1589.757793,2544.144288,0.529919264,0.848048096
191_19,1673228.312,5410198.837,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,32,0,0,191,gravel,3,1589.757793,2544.144288,0.529919264,0.848048096
199_0,1673937.273,5403623.217,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,199,south_gravels,1,578.5088487,689.4399988,0.64278761,0.766044443
199_3,1673937.273,5403623.217,2,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,199,south_gravels,2,578.5088487,689.4399988,0.64278761,0.766044443
199_6,1673937.273,5403623.217,5,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,199,south_gravels,3,578.5088487,689.4399988,0.64278761,0.766044443
199_9,1673937.273,5403623.217,10,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,199,south_gravels,4,578.5088487,689.4399988,0.64278761,0.766044443
196_14,1673937.273,5403623.217,17,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,196,speargrass,5,578.5088487,689.4399988,0.64278761,0.766044443
196_19,1673937.273,5403623.217,26,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,196,speargrass,6,578.5088487,689.4399988,0.64278761,0.766044443
196_24,1673937.273,5403623.217,36,100,1,0.7,0.001,0.1,0.5,900,900,3,40,0,0,196,speargrass,7,578.5088487,689.4399988,0.64278761,0.766044443
196_1,1675215.398,5402694.645,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,1,787.1577364,436.3286582,0.874619707,0.48480962
196_4,1675215.398,5402694.645,2,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,2,787.1577364,436.3286582,0.874619707,0.48480962
196_7,1675215.398,5402694.645,5,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,3,787.1577364,436.3286582,0.874619707,0.48480962
196_10,1675215.398,5402694.645,10,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,4,787.1577364,436.3286582,0.874619707,0.48480962
196_15,1675215.398,5402694.645,17,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,5,787.1577364,436.3286582,0.874619707,0.48480962
196_20,1675215.398,5402694.645,26,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,6,787.1577364,436.3286582,0.874619707,0.48480962
196_25,1675215.398,5402694.645,36,100,1,0.7,0.001,0.1,0.5,900,900,3,61,0,0,196,speargrass,7,787.1577364,436.3286582,0.874619707,0.48480962
202_2,1675430.095,5408612.51,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,202,central_gravel,1,2923.110194,-674.853163,0.974370065,-0.224951054
202_5,1675430.095,5408612.51,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,202,central_gravel,2,2923.110194,-674.853163,0.974370065,-0.224951054
202_8,1675430.095,5408612.51,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,202,central_gravel,3,2923.110194,-674.853163,0.974370065,-0.224951054
202_10,1675430.095,5408612.51,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,202,central_gravel,4,2923.110194,-674.853163,0.974370065,-0.224951054
291_3,1675647.726,5404803.973,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,108,0,0,291,south_floodplain,1,2853.169549,-927.0509831,0.951056516,-0.309016994
291_9,1675647.726,5404803.973,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,108,0,0,291,south_floodplain,2,2853.169549,-927.0509831,0.951056516,-0.309016994
291_16,1675647.726,5404803.973,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,108,0,0,291,south_floodplain,3,2853.169549,-927.0509831,0.951056516,-0.309016994
291_21,1675647.726,5404803.973,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,108,0,0,291,south_floodplain,4,2853.169549,-927.0509831,0.951056516,-0.309016994
191_6,1675796.787,5411086.814,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,58,0,0,191,gravel,1,2544.144288,1589.757793,0.848048096,0.529919264
191_13,1675796.787,5411086.814,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,58,0,0,191,gravel,2,2544.144288,1589.757793,0.848048096,0.529919264
191_20,1675796.787,5411086.814,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,58,0,0,191,gravel,3,2544.144288,1589.757793,0.848048096,0.529919264
191_25,1675796.787,5411086.814,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,58,0,0,191,gravel,4,2544.144288,1589.757793,0.848048096,0.529919264
196_2,1676748.122,5401625.798,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,1,-263.1345343,860.6742804,-0.292371705,0.956304756
196_5,1676748.122,5401625.798,2,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,2,-263.1345343,860.6742804,-0.292371705,0.956304756
196_8,1676748.122,5401625.798,5,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,3,-263.1345343,860.6742804,-0.292371705,0.956304756
196_11,1676748.122,5401625.798,10,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,4,-263.1345343,860.6742804,-0.292371705,0.956304756
196_16,1676748.122,5401625.798,17,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,5,-263.1345343,860.6742804,-0.292371705,0.956304756
196_21,1676748.122,5401625.798,26,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,6,-263.1345343,860.6742804,-0.292371705,0.956304756
196_26,1676748.122,5401625.798,36,100,1,0.7,0.001,0.1,0.5,900,900,3,343,0,0,196,speargrass,7,-263.1345343,860.6742804,-0.292371705,0.956304756
291_4,1676762.514,5406714.809,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,86,0,0,291,south_floodplain,1,2992.692151,209.2694212,0.99756405,0.069756474
291_10,1676762.514,5406714.809,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,86,0,0,291,south_floodplain,2,2992.692151,209.2694212,0.99756405,0.069756474
291_17,1676762.514,5406714.809,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,86,0,0,291,south_floodplain,3,2992.692151,209.2694212,0.99756405,0.069756474
291_22,1676762.514,5406714.809,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,86,0,0,291,south_floodplain,4,2992.692151,209.2694212,0.99756405,0.069756474
291_5,1677129.378,5405504.534,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,291,south_floodplain,1,2923.110194,-674.853163,0.974370065,-0.224951054
291_11,1677129.378,5405504.534,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,291,south_floodplain,2,2923.110194,-674.853163,0.974370065,-0.224951054
291_12,1677129.378,5405504.534,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,291,south_floodplain,3,2923.110194,-674.853163,0.974370065,-0.224951054
291_23,1677129.378,5405504.534,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,103,0,0,291,south_floodplain,4,2923.110194,-674.853163,0.974370065,-0.224951054
199_1,1678773.304,5402950.72,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,13,0,0,199,south_gravels,1,202.4559489,876.9330583,0.224951054,0.974370065
199_4,1678773.304,5402950.72,2,100,1,0.7,0.001,0.1,0.5,900,900,3,13,0,0,199,south_gravels,2,202.4559489,876.9330583,0.224951054,0.974370065
199_7,1678773.304,5402950.72,5,100,1,0.7,0.001,0.1,0.5,900,900,3,13,0,0,199,south_gravels,3,202.4559489,876.9330583,0.224951054,0.974370065
199_10,1678773.304,5402950.72,10,100,1,0.7,0.001,0.1,0.5,900,900,3,13,0,0,199,south_gravels,4,202.4559489,876.9330583,0.224951054,0.974370065
201_0,1678983.756,5412265.874,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,80,0,0,201,gravel,1,2954.423259,520.944533,0.984807753,0.173648178
201_2,1678983.756,5412265.874,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,80,0,0,201,gravel,2,2954.423259,520.944533,0.984807753,0.173648178
201_4,1678983.756,5412265.874,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,80,0,0,201,gravel,3,2954.423259,520.944533,0.984807753,0.173648178
201_6,1678983.756,5412265.874,10,100,1,0.7,0.005,0.1,0.5,3000,900,3,80,0,0,201,gravel,4,2954.423259,520.944533,0.984807753,0.173648178
199_2,1680281.491,5401861.768,0.5,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,199,south_gravels,1,737.2368399,516.2187927,0.819152044,0.573576436
199_5,1680281.491,5401861.768,2,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,199,south_gravels,2,737.2368399,516.2187927,0.819152044,0.573576436
199_8,1680281.491,5401861.768,5,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,199,south_gravels,3,737.2368399,516.2187927,0.819152044,0.573576436
199_11,1680281.491,5401861.768,10,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,199,south_gravels,4,737.2368399,516.2187927,0.819152044,0.573576436
196_12,1680281.491,5401861.768,16.99999999,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,196,speargrass,5,737.2368399,516.2187927,0.819152044,0.573576436
196_17,1680281.491,5401861.768,25.99999997,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,196,speargrass,6,737.2368399,516.2187927,0.819152044,0.573576436
196_22,1680281.491,5401861.768,35.99999997,100,1,0.7,0.001,0.1,0.5,900,900,3,55,0,0,196,speargrass,7,737.2368399,516.2187927,0.819152044,0.573576436
201_1,1681395.076,5411367.899,0.5,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,1,2083.975111,-2158.019401,0.69465837,-0.7193398
201_3,1681395.076,5411367.899,2,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,2,2083.975111,-2158.019401,0.69465837,-0.7193398
201_5,1681395.076,5411367.899,5,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,3,2083.975111,-2158.019401,0.69465837,-0.7193398
201_7,1681395.076,5411367.899,10.00000001,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,4,2083.975111,-2158.019401,0.69465837,-0.7193398
201_8,1681395.076,5411367.899,17.00000001,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,5,2083.975111,-2158.019401,0.69465837,-0.7193398
201_9,1681395.076,5411367.899,26.00000001,100,1,0.7,0.005,0.1,0.5,3000,900,3,136,0,0,201,gravel,6,2083.975111,-2158.019401,0.69465837,-0.7193398
