 Inversion problem specifications ----->

   Number of parameters                                                 : 7
   Number of adjustable parameters                                      : 6
   Number of observations                                               : 1015
   Number of prior information equations                                : 0
   Number of observations plus prior information equations              : 1015
   Number of observations plus prior info. eqns. with non-zero weight   : 1015


 Cook's D ----->

 Observation_name       Stud_res        Leverage        var(h)/var(f)   Cooks_D         Hadis_stat
 oid:_954_best                  4                                0.5656585    
 oid:_955_best                  0                                 0.000000    
 oid:_956_best                  0                                 0.000000    
 oid:_957_best                  1                                6.4749072E-02
 oid:_958_best                  0                                 0.000000    
 oid:_960_best                  2                                0.1324656    
 oid:_961_best                  0                                 0.000000    
 oid:_962_best                  0                                 0.000000    
 oid:_963_best                  3                                0.2634941    
 oid:_964_best                  3                                0.2094104    
 oid:_967_best                  0                                 0.000000    
 oid:_968_fair                  0                                 0.000000    
 oid:_970_best                  0                                 0.000000    
 oid:_971_fair                  0                                 0.000000    
 oid:_973_poor                  0                                 0.000000    
 oid:_974_best                  4                                0.3347074    
 oid:_976_best                  0                                 0.000000    
 oid:_977_best                  0                                 0.000000    
 oid:_978_fair                  0                                 0.000000    
 oid:_994_best                  1                                7.9782260E-02
 oid:_1000_best                 5                                0.8197027    
 oid:_1002_best                 0                                 0.000000    
 oid:_1004_best                 1                                6.3663863E-02
 oid:_1005_fair                 0                                 0.000000    
 oid:_1006_best                 0                                 0.000000    
 oid:_1010_best                 0                                 0.000000    
 oid:_1011_best                 0                                 0.000000    
 oid:_1012_best                 0                                 0.000000    
 oid:_1013_best                 1                                7.2367718E-02
 oid:_1014_best                 0                                 0.000000    
 oid:_1015_best                 0                                 0.000000    
 oid:_1016_best                 1                                0.1552056    
 oid:_1017_best                 3                                0.2563880    
 oid:_1018_best                 0                                 0.000000    
 oid:_1019_fair                 0                                 0.000000    
 oid:_1020_best                 0                                 0.000000    
 oid:_1021_fair                 0                                 0.000000    
 oid:_1022_fair                 0                                 0.000000    
 oid:_1023_best                 0                                 0.000000    
 oid:_1024_best                 0                                 0.000000    
 oid:_1026_poor                 0                                 0.000000    
 oid:_1027_best                 0                                 0.000000    
 oid:_1028_fair                 0                                 0.000000    
 oid:_1036_fair                 0                                 0.000000    
 oid:_1037_fair                 0                                 0.000000    
 oid:_1039_fair                 0                                 0.000000    
 oid:_1041_fair                 0                                 0.000000    
 oid:_1045_fair                 0                                 0.000000    
 oid:_1046_poor                 0                                 0.000000    
 oid:_1052_fair                 0                                 0.000000    
 oid:_1054_fair                 0                                 0.000000    
 oid:_1060_fair                 0                                 0.000000    
 oid:_1064_poor                 0                                 0.000000    
 oid:_1065_poor                 0                                 0.000000    
 oid:_1066_fair                 0                                 0.000000    
 oid:_1067_poor                 0                                 0.000000    
 oid:_1072_poor                 0                                 0.000000    
 oid:_1110_fair                 0                                 0.000000    
 oid:_1111_fair                 0                                 0.000000    
 oid:_1124_fair                 0                                 0.000000    
 oid:_1125_fair                 0                                 0.000000    
 oid:_1126_fair                 0                                 0.000000    
 oid:_1128_fair                 0                                 0.000000    
 oid:_1129_fair                 0                                 0.000000    
 oid:_1130_fair                 0                                 0.000000    
 oid:_1131_fair                 0                                 0.000000    
 oid:_1132_fair                 0                                 0.000000    
 oid:_1133_fair                 0                                 0.000000    
 oid:_1134_fair                 0                                 0.000000    
 oid:_1136_fair                 0                                 0.000000    
 oid:_1137_fair                 0                                 0.000000    
 oid:_1139_fair                 0                                 0.000000    
 oid:_1140_fair                 0                                 0.000000    
 oid:_1141_fair                 0                                 0.000000    
 oid:_1142_fair                 0                                 0.000000    
 oid:_1144_fair                 0                                 0.000000    
 oid:_1145_fair                 0                                 0.000000    
 oid:_1147_fair                 0                                 0.000000    
 oid:_1149_fair                 0                                 0.000000    
 oid:_1150_fair                 0                                 0.000000    
 oid:_1151_fair                 0                                 0.000000    
 oid:_1152_fair                 0                                 0.000000    
 oid:_1153_fair                 0                                 0.000000    
 oid:_1154_fair                 0                                 0.000000    
 oid:_1157_fair                 0                                 0.000000    
 oid:_1158_fair                 0                                 0.000000    
 oid:_1159_fair                 0                                 0.000000    
 oid:_1160_fair                 0                                 0.000000    
 oid:_1161_fair                 0                                 0.000000    
 oid:_1162_fair                 0                                 0.000000    
 oid:_1163_fair                 0                                 0.000000    
 oid:_1164_fair                 0                                 0.000000    
 oid:_1165_fair                 0                                 0.000000    
 oid:_1167_fair                 0                                 0.000000    
 oid:_1168_fair                 0                                 0.000000    
 oid:_1169_fair                 0                                 0.000000    
 oid:_1170_fair                 0                                 0.000000    
 oid:_1171_fair                 0                                 0.000000    
 oid:_1172_fair                 0                                 0.000000    
 oid:_1173_fair                 0                                 0.000000    
 oid:_1174_fair                 0                                 0.000000    
 oid:_1175_fair                 0                                 0.000000    
 oid:_1176_fair                 0                                 0.000000    
 oid:_1177_fair                 0                                 0.000000    
 oid:_1179_fair                 0                                 0.000000    
 oid:_1180_fair                 0                                 0.000000    
 oid:_1181_fair                 0                                 0.000000    
 oid:_1185_fair                 0                                 0.000000    
 oid:_1187_fair                 0                                 0.000000    
 oid:_1188_fair                 0                                 0.000000    
 oid:_1190_fair                 0                                 0.000000    
 oid:_1191_fair                 0                                 0.000000    
 oid:_1192_fair                 0                                 0.000000    
 oid:_1193_best                 3                                0.3233437    
 oid:_1194_fair                 0                                 0.000000    
 oid:_1195_fair                 0                                 0.000000    
 oid:_1196_fair                 0                                 0.000000    
 oid:_1197_fair                 0                                 0.000000    
 oid:_1198_best                 0                                 0.000000    
 oid:_1199_fair                 0                                 0.000000    
 oid:_1200_fair                 0                                 0.000000    
 oid:_1202_fair                 0                                 0.000000    
 oid:_1203_best                 1                                6.3998524E-02
 oid:_1204_fair                 0                                 0.000000    
 oid:_1205_fair                 0                                 0.000000    
 oid:_1206_fair                 0                                 0.000000    
 oid:_1207_fair                 0                                 0.000000    
 oid:_1208_fair                 0                                 0.000000    
 oid:_1209_fair                 0                                 0.000000    
 oid:_1211_fair                 0                                 0.000000    
 oid:_1212_fair                 0                                 0.000000    
 oid:_1213_fair                 0                                 0.000000    
 oid:_1214_fair                 0                                 0.000000    
 oid:_1216_fair                 0                                 0.000000    
 oid:_1217_fair                 0                                 0.000000    
 oid:_1218_fair                 0                                 0.000000    
 oid:_1219_fair                 0                                 0.000000    
 oid:_1222_fair                 0                                 0.000000    
 oid:_1223_best                 0                                 0.000000    
 oid:_1224_fair                 0                                 0.000000    
 oid:_1225_fair                 0                                 0.000000    
 oid:_1226_fair                 0                                 0.000000    
 oid:_1227_fair                 0                                 0.000000    
 oid:_1228_fair                 0                                 0.000000    
 oid:_1229_fair                 0                                 0.000000    
 oid:_1230_fair                 0                                 0.000000    
 oid:_1231_fair                 0                                 0.000000    
 oid:_1232_fair                 0                                 0.000000    
 oid:_1235_fair                 0                                 0.000000    
 oid:_1236_fair                 0                                 0.000000    
 oid:_1237_fair                 0                                 0.000000    
 oid:_1238_fair                 0                                 0.000000    
 oid:_1239_fair                 0                                 0.000000    
 oid:_1240_fair                 0                                 0.000000    
 oid:_1241_fair                 0                                 0.000000    
 oid:_1242_fair                 0                                 0.000000    
 oid:_1243_fair                 0                                 0.000000    
 oid:_1244_fair                 0                                 0.000000    
 oid:_1245_fair                 0                                 0.000000    
 oid:_1247_fair                 0                                 0.000000    
 oid:_1248_fair                 0                                 0.000000    
 oid:_1249_fair                 0                                 0.000000    
 oid:_1250_fair                 0                                 0.000000    
 oid:_1251_fair                 0                                 0.000000    
 oid:_1252_fair                 0                                 0.000000    
 oid:_1253_fair                 0                                 0.000000    
 oid:_1254_fair                 0                                 0.000000    
 oid:_1255_fair                 0                                 0.000000    
 oid:_1256_fair                 0                                 0.000000    
 oid:_1257_fair                 0                                 0.000000    
 oid:_1258_fair                 0                                 0.000000    
 oid:_1259_fair                 0                                 0.000000    
 oid:_1260_fair                 0                                 0.000000    
 oid:_1261_fair                 0                                 0.000000    
 oid:_1262_fair                 0                                 0.000000    
 oid:_1263_best                 0                                 0.000000    
 oid:_1264_fair                 0                                 0.000000    
 oid:_1266_fair                 0                                 0.000000    
 oid:_1267_fair                 0                                 0.000000    
 oid:_1268_fair                 0                                 0.000000    
 oid:_1269_fair                 0                                 0.000000    
 oid:_1270_fair                 0                                 0.000000    
 oid:_1272_fair                 0                                 0.000000    
 oid:_1273_fair                 0                                 0.000000    
 oid:_1274_fair                 0                                 0.000000    
 oid:_1275_fair                 0                                 0.000000    
 oid:_1276_fair                 0                                 0.000000    
 oid:_1277_fair                 0                                 0.000000    
 oid:_1278_fair                 0                                 0.000000    
 oid:_1279_fair                 0                                 0.000000    
 oid:_1280_fair                 0                                 0.000000    
 oid:_1281_fair                 0                                 0.000000    
 oid:_1283_fair                 0                                 0.000000    
 oid:_1284_fair                 0                                 0.000000    
 oid:_1285_fair                 0                                 0.000000    
 oid:_1286_fair                 0                                 0.000000    
 oid:_1287_fair                 0                                 0.000000    
 oid:_1288_fair                 0                                 0.000000    
 oid:_1289_fair                 0                                 0.000000    
 oid:_1290_fair                 0                                 0.000000    
 oid:_1291_fair                 0                                 0.000000    
 oid:_1292_fair                 0                                 0.000000    
 oid:_1293_fair                 0                                 0.000000    
 oid:_1294_fair                 0                                 0.000000    
 oid:_1295_fair                 0                                 0.000000    
 oid:_1296_fair                 0                                 0.000000    
 oid:_1297_fair                 0                                 0.000000    
 oid:_1298_fair                 0                                 0.000000    
 oid:_1299_fair                 0                                 0.000000    
 oid:_1300_fair                 0                                 0.000000    
 oid:_1301_fair                 0                                 0.000000    
 oid:_1302_fair                 0                                 0.000000    
 oid:_1303_fair                 0                                 0.000000    
 oid:_1304_fair                 0                                 0.000000    
 oid:_1305_fair                 0                                 0.000000    
 oid:_1306_fair                 0                                 0.000000    
 oid:_1307_fair                 0                                 0.000000    
 oid:_1309_fair                 0                                 0.000000    
 oid:_1310_fair                 0                                 0.000000    
 oid:_1311_best                 0                                 0.000000    
 oid:_1312_fair                 0                                 0.000000    
 oid:_1313_fair                 0                                 0.000000    
 oid:_1314_fair                 0                                 0.000000    
 oid:_1315_fair                 0                                 0.000000    
 oid:_1316_fair                 0                                 0.000000    
 oid:_1317_fair                 0                                 0.000000    
 oid:_1318_fair                 0                                 0.000000    
 oid:_1320_fair                 0                                 0.000000    
 oid:_1322_fair                 0                                 0.000000    
 oid:_1323_fair                 0                                 0.000000    
 oid:_1324_fair                 0                                 0.000000    
 oid:_1326_fair                 0                                 0.000000    
 oid:_1327_fair                 0                                 0.000000    
 oid:_1328_fair                 0                                 0.000000    
 oid:_1329_best                 0                                 0.000000    
 oid:_1330_fair                 0                                 0.000000    
 oid:_1331_fair                 0                                 0.000000    
 oid:_1332_fair                 0                                 0.000000    
 oid:_1333_fair                 0                                 0.000000    
 oid:_1334_fair                 0                                 0.000000    
 oid:_1335_best                 0                                 0.000000    
 oid:_1336_fair                 0                                 0.000000    
 oid:_1337_fair                 0                                 0.000000    
 oid:_1338_fair                 0                                 0.000000    
 oid:_1339_fair                 0                                 0.000000    
 oid:_1340_fair                 0                                 0.000000    
 oid:_1341_fair                 0                                 0.000000    
 oid:_1342_fair                 0                                 0.000000    
 oid:_1343_fair                 0                                 0.000000    
 oid:_1344_fair                 0                                 0.000000    
 oid:_1345_fair                 0                                 0.000000    
 oid:_1346_fair                 0                                 0.000000    
 oid:_1347_fair                 0                                 0.000000    
 oid:_1348_fair                 0                                 0.000000    
 oid:_1349_fair                 0                                 0.000000    
 oid:_1350_fair                 0                                 0.000000    
 oid:_1353_fair                 0                                 0.000000    
 oid:_1355_fair                 0                                 0.000000    
 oid:_1356_fair                 0                                 0.000000    
 oid:_1358_fair                 0                                 0.000000    
 oid:_1359_fair                 0                                 0.000000    
 oid:_1360_fair                 0                                 0.000000    
 oid:_1361_fair                 0                                 0.000000    
 oid:_1362_fair                 0                                 0.000000    
 oid:_1363_fair                 0                                 0.000000    
 oid:_1364_fair                 0                                 0.000000    
 oid:_1365_fair                 0                                 0.000000    
 oid:_1366_best                 0                                 0.000000    
 oid:_1367_fair                 0                                 0.000000    
 oid:_1368_fair                 0                                 0.000000    
 oid:_1369_fair                 0                                 0.000000    
 oid:_1370_fair                 0                                 0.000000    
 oid:_1371_fair                 0                                 0.000000    
 oid:_1372_fair                 0                                 0.000000    
 oid:_1373_fair                 0                                 0.000000    
 oid:_1374_fair                 0                                 0.000000    
 oid:_1375_fair                 0                                 0.000000    
 oid:_1377_fair                 0                                 0.000000    
 oid:_1378_fair                 0                                 0.000000    
 oid:_1379_fair                 0                                 0.000000    
 oid:_1380_fair                 0                                 0.000000    
 oid:_1384_fair                 0                                 0.000000    
 oid:_1386_fair                 0                                 0.000000    
 oid:_1387_fair                 0                                 0.000000    
 oid:_1388_fair                 0                                 0.000000    
 oid:_1390_fair                 0                                 0.000000    
 oid:_1391_fair                 0                                 0.000000    
 oid:_1392_fair                 0                                 0.000000    
 oid:_1393_fair                 0                                 0.000000    
 oid:_1394_fair                 0                                 0.000000    
 oid:_1395_fair                 0                                 0.000000    
 oid:_1396_fair                 0                                 0.000000    
 oid:_1397_fair                 0                                 0.000000    
 oid:_1398_fair                 0                                 0.000000    
 oid:_1400_fair                 0                                 0.000000    
 oid:_1401_fair                 0                                 0.000000    
 oid:_1402_fair                 0                                 0.000000    
 oid:_1403_fair                 0                                 0.000000    
 oid:_1404_fair                 0                                 0.000000    
 oid:_1405_fair                 0                                 0.000000    
 oid:_1406_fair                 0                                 0.000000    
 oid:_1407_fair                 0                                 0.000000    
 oid:_1408_fair                 0                                 0.000000    
 oid:_1409_fair                 0                                 0.000000    
 oid:_1410_fair                 0                                 0.000000    
 oid:_1411_fair                 0                                 0.000000    
 oid:_1412_fair                 0                                 0.000000    
 oid:_1413_fair                 0                                 0.000000    
 oid:_1414_fair                 0                                 0.000000    
 oid:_1415_fair                 0                                 0.000000    
 oid:_1416_fair                 0                                 0.000000    
 oid:_1417_fair                 0                                 0.000000    
 oid:_1418_fair                 0                                 0.000000    
 oid:_1419_fair                 0                                 0.000000    
 oid:_1420_fair                 0                                 0.000000    
 oid:_1421_fair                 0                                 0.000000    
 oid:_1422_fair                 0                                 0.000000    
 oid:_1423_fair                 0                                 0.000000    
 oid:_1425_fair                 0                                 0.000000    
 oid:_1426_fair                 0                                 0.000000    
 oid:_1427_fair                 0                                 0.000000    
 oid:_1428_fair                 0                                 0.000000    
 oid:_1429_fair                 0                                 0.000000    
 oid:_1430_fair                 0                                 0.000000    
 oid:_1432_fair                 0                                 0.000000    
 oid:_1434_fair                 0                                 0.000000    
 oid:_1435_fair                 0                                 0.000000    
 oid:_1436_fair                 0                                 0.000000    
 oid:_1437_fair                 0                                 0.000000    
 oid:_1438_fair                 0                                 0.000000    
 oid:_1439_fair                 0                                 0.000000    
 oid:_1440_fair                 0                                 0.000000    
 oid:_1441_fair                 0                                 0.000000    
 oid:_1442_fair                 0                                 0.000000    
 oid:_1447_best                 1                                8.3649221E-02
 oid:_1454_fair                 0                                 0.000000    
 oid:_1455_fair                 0                                 0.000000    
 oid:_1456_fair                 0                                 0.000000    
 oid:_1457_fair                 0                                 0.000000    
 oid:_1461_fair                 0                                 0.000000    
 oid:_1462_fair                 0                                 0.000000    
 oid:_1463_fair                 0                                 0.000000    
 oid:_1464_fair                 0                                 0.000000    
 oid:_1468_fair                 0                                 0.000000    
 oid:_1469_fair                 0                                 0.000000    
 oid:_1471_fair                 0                                 0.000000    
 oid:_1475_fair                 0                                 0.000000    
 oid:_1477_fair                 0                                 0.000000    
 oid:_1479_fair                 0                                 0.000000    
 oid:_1480_fair                 0                                 0.000000    
 oid:_1481_fair                 0                                 0.000000    
 oid:_1483_fair                 0                                 0.000000    
 oid:_1487_fair                 0                                 0.000000    
 oid:_1488_fair                 0                                 0.000000    
 oid:_1491_fair                 0                                 0.000000    
 oid:_1496_fair                 0                                 0.000000    
 oid:_1497_fair                 0                                 0.000000    
 oid:_1498_fair                 0                                 0.000000    
 oid:_1499_fair                 0                                 0.000000    
 oid:_1500_fair                 0                                 0.000000    
 oid:_1501_fair                 0                                 0.000000    
 oid:_1505_fair                 0                                 0.000000    
 oid:_1506_fair                 0                                 0.000000    
 oid:_1507_fair                 0                                 0.000000    
 oid:_1509_fair                 0                                 0.000000    
 oid:_1514_fair                 0                                 0.000000    
 oid:_1517_fair                 0                                 0.000000    
 oid:_1518_fair                 0                                 0.000000    
 oid:_1520_fair                 0                                 0.000000    
 oid:_1521_fair                 0                                 0.000000    
 oid:_1522_fair                 0                                 0.000000    
 oid:_1525_fair                 0                                 0.000000    
 oid:_1526_fair                 0                                 0.000000    
 oid:_1529_fair                 0                                 0.000000    
 oid:_1530_fair                 0                                 0.000000    
 oid:_1532_fair                 0                                 0.000000    
 oid:_1534_fair                 0                                 0.000000    
 oid:_1535_fair                 0                                 0.000000    
 oid:_1536_fair                 0                                 0.000000    
 oid:_1537_fair                 0                                 0.000000    
 oid:_1538_fair                 0                                 0.000000    
 oid:_1541_fair                 0                                 0.000000    
 oid:_1542_fair                 0                                 0.000000    
 oid:_1543_fair                 0                                 0.000000    
 oid:_1546_fair                 0                                 0.000000    
 oid:_1548_fair                 0                                 0.000000    
 oid:_1549_fair                 0                                 0.000000    
 oid:_1553_fair                 0                                 0.000000    
 oid:_1554_fair                 0                                 0.000000    
 oid:_1561_fair                 0                                 0.000000    
 oid:_1563_fair                 0                                 0.000000    
 oid:_1566_fair                 0                                 0.000000    
 oid:_1568_fair                 0                                 0.000000    
 oid:_1569_fair                 0                                 0.000000    
 oid:_1570_fair                 0                                 0.000000    
 oid:_1576_fair                 0                                 0.000000    
 oid:_1578_fair                 0                                 0.000000    
 oid:_1579_fair                 0                                 0.000000    
 oid:_1580_fair                 0                                 0.000000    
 oid:_1581_fair                 0                                 0.000000    
 oid:_1584_fair                 0                                 0.000000    
 oid:_1585_fair                 0                                 0.000000    
 oid:_1586_fair                 0                                 0.000000    
 oid:_1587_fair                 0                                 0.000000    
 oid:_1588_fair                 0                                 0.000000    
 oid:_1589_fair                 0                                 0.000000    
 oid:_1590_fair                 0                                 0.000000    
 oid:_1591_fair                 0                                 0.000000    
 oid:_1592_fair                 0                                 0.000000    
 oid:_1593_best                 0                                 0.000000    
 oid:_1594_fair                 0                                 0.000000    
 oid:_1595_fair                 0                                 0.000000    
 oid:_1596_fair                 0                                 0.000000    
 oid:_1600_fair                 0                                 0.000000    
 oid:_1601_fair                 0                                 0.000000    
 oid:_1602_fair                 0                                 0.000000    
 oid:_1604_fair                 0                                 0.000000    
 oid:_1605_fair                 0                                 0.000000    
 oid:_1607_fair                 0                                 0.000000    
 oid:_1608_best                 0                                 0.000000    
 oid:_1610_fair                 0                                 0.000000    
 oid:_1611_fair                 0                                 0.000000    
 oid:_1612_fair                 0                                 0.000000    
 oid:_1613_fair                 0                                 0.000000    
 oid:_1614_fair                 0                                 0.000000    
 oid:_1615_fair                 0                                 0.000000    
 oid:_1616_fair                 0                                 0.000000    
 oid:_1617_fair                 0                                 0.000000    
 oid:_1618_fair                 0                                 0.000000    
 oid:_1619_fair                 0                                 0.000000    
 oid:_1620_fair                 0                                 0.000000    
 oid:_1621_fair                 0                                 0.000000    
 oid:_1622_fair                 0                                 0.000000    
 oid:_1623_fair                 0                                 0.000000    
 oid:_1626_fair                 0                                 0.000000    
 oid:_1627_fair                 0                                 0.000000    
 oid:_1632_fair                 0                                 0.000000    
 oid:_1633_fair                 0                                 0.000000    
 oid:_1637_fair                 0                                 0.000000    
 oid:_1638_fair                 0                                 0.000000    
 oid:_1642_fair                 0                                 0.000000    
 oid:_1643_fair                 0                                 0.000000    
 oid:_1646_fair                 0                                 0.000000    
 oid:_1648_fair                 0                                 0.000000    
 oid:_1649_fair                 0                                 0.000000    
 oid:_1650_fair                 0                                 0.000000    
 oid:_1652_fair                 0                                 0.000000    
 ofr_somo_05393160              2                                0.2979304    
 ofr_scott_05393194             6                                 2.547325    
 ofr_thndr_053922926            2                                0.1529926    
 ofr_deer_05359809              3                                0.3292466    
 ofr_squaw_05359871             5                                 5.757641    
 ofr_swmsgr_05392298            0                                 0.000000    
 ofr_elk_05359350               6                                 6.402270    
 ofr_popple_05359355            6                                 45.91189    
 ofr_willow_05392290            1                                7.3333402E-02
 ofr_sqrrl_05392202             6                                 4.699072    
 ofr_sailor_05359249            5                                 1.004593    
 ofr_sf_flmb_05359215           6                                 14.90827    
 ofr_sprnstd_05359100           6                                 3.877612    
 ap_flds_fcrd_mix               5                                 1.635486    
 ap_siev_fr124_mix              0                                 0.000000    
 ap_siev_shp_rd_gw              0                                 0.000000    
 ap_mainbranch_gw               0                                 0.000000    
 ap_dsofdam_gw                  0                                 0.000000    
 ap_wflowing_trib_sw            0                                 0.000000    
 ap_eflowing_trib_sw            0                                 0.000000    
 usfs243el01_gw_b               6                                 10.25597    
 usfs_243el02_gw_b              6                                 4.641613    
 usfs_245el05_gw_a              0                                 0.000000    
 usfs_243el06_gw_a              0                                 0.000000    
 usfs_243el07_gw_b              0                                 0.000000    
 usfs_244el08_gw_b              0                                 0.000000    
 usfs_244el09_sw_b              0                                 0.000000    
 usfs_246el10_sw_a              0                                 0.000000    
 usfs_239fl3_gw_b               5                                 1.629710    
 usfs_240fl5_gw_b               6                                 3.792037    
 usfs_23811_gw_a                0                                 0.000000    
 usfs_24207_mix_b               0                                 0.000000    
 usfs_24212_gw_a                0                                 0.000000    
 usfs_24213_mix_b               5                                 1.233347    
 usfs_24214_mix_a               6                                 1.879768    
 usfs_24216_mix_b               0                                 0.000000    
 usfs_24218_mix_a               0                                 0.000000    
 usfs_24229_mix_b               0                                 0.000000    
 usfs_24230_mix_b               5                                 1.268379    
 usfs_24232_mix_b               5                                 1.179424    
 usfs_24233_gw_b                2                                0.2065484    
 usfs_24234_mix_b               0                                 0.000000    
 usfs_24235_gw_b                0                                 0.000000    

 Above table ordered below by influenced parameters (primary) and sum of abs(DFBETAS) (secondary).

 Observation_name       Number_of_parameters_influenced    Sum_abs(DFBETAS)_for_influenced_params
 ofr_popple_05359355            6                                 45.91189    
 ofr_sf_flmb_05359215           6                                 14.90827    
 usfs243el01_gw_b               6                                 10.25597    
 ofr_elk_05359350               6                                 6.402270    
 ofr_sqrrl_05392202             6                                 4.699072    
 usfs_243el02_gw_b              6                                 4.641613    
 ofr_sprnstd_05359100           6                                 3.877612    
 usfs_240fl5_gw_b               6                                 3.792037    
 oid:_565_best                  6                                 3.158605    
 oid:_55_best                   6                                 2.898064    
 ofr_scott_05393194             6                                 2.547325    
 usfs_24214_mix_a               6                                 1.879768    
 ofr_squaw_05359871             5                                 5.757641    
 ap_flds_fcrd_mix               5                                 1.635486    
 usfs_239fl3_gw_b               5                                 1.629710    
 usfs_24230_mix_b               5                                 1.268379    
 usfs_24213_mix_b               5                                 1.233347    
 usfs_24232_mix_b               5                                 1.179424    
 ofr_sailor_05359249            5                                 1.004593    
 oid:_192_best                  5                                0.9594486    
 oid:_1000_best                 5                                0.8197027    
 oid:_372_best                  5                                0.7818066    
 oid:_934_best                  4                                0.8290618    
 oid:_913_best                  4                                0.6611253    
 oid:_911_best                  4                                0.6091277    
 oid:_954_best                  4                                0.5656585    
 oid:_912_best                  4                                0.5144541    
 oid:_145_best                  4                                0.4613490    
 oid:_310_best                  4                                0.3541664    
 oid:_974_best                  4                                0.3347074    
 oid:_168_best                  4                                0.3296200    
 oid:_633_best                  4                                0.3232313    
 oid:_142_best                  4                                0.3064908    
 oid:_675_best                  3                                0.5124201    
 oid:_165_best                  3                                0.4603263    
 oid:_543_best                  3                                0.4144025    
 oid:_910_best                  3                                0.4094420    
 oid:_528_best                  3                                0.4068354    
 oid:_907_best                  3                                0.3996637    
 oid:_148_best                  3                                0.3712081    
 oid:_210_best                  3                                0.3629252    
 ofr_deer_05359809              3                                0.3292466    
 oid:_1193_best                 3                                0.3233437    
 oid:_62_best                   3                                0.2894056    
 oid:_712_best                  3                                0.2796846    
 oid:_567_best                  3                                0.2649942    
 oid:_963_best                  3                                0.2634941    
 oid:_367_best                  3                                0.2624201    
 oid:_1017_best                 3                                0.2563880    
 oid:_905_best                  3                                0.2550444    
 oid:_916_best                  3                                0.2547031    
 oid:_615_best                  3                                0.2252223    
 oid:_964_best                  3                                0.2094104    
 ofr_somo_05393160              2                                0.2979304    
 oid:_307_best                  2                                0.2936058    
 oid:_76_best                   2                                0.2673291    
 oid:_279_best                  2                                0.2410849    
 oid:_534_best                  2                                0.2133654    
 usfs_24233_gw_b                2                                0.2065484    
 oid:_134_best                  2                                0.2033726    
 oid:_932_best                  2                                0.1932494    
 oid:_135_best                  2                                0.1895903    
 oid:_319_best                  2                                0.1726907    
 oid:_908_best                  2                                0.1641229    
 oid:_341_best                  2                                0.1638434    
 oid:_494_best                  2                                0.1637493    
 oid:_345_best                  2                                0.1571659    
 oid:_914_best                  2                                0.1547908    
 oid:_544_best                  2                                0.1539075    
 ofr_thndr_053922926            2                                0.1529926    
 oid:_922_best                  2                                0.1491267    
 oid:_960_best                  2                                0.1324656    
 oid:_1016_best                 1                                0.1552056    
 oid:_656_best                  1                                0.1508688    
 oid:_306_best                  1                                0.1493714    
 oid:_297_best                  1                                0.1354554    
 oid:_332_best                  1                                0.1304116    
 oid:_127_best                  1                                0.1230114    
